date,block_time,tx_vol,tx_number,tx_fees,tx_vol_issues_chouts,m_total,m_circ_wh_bill_1,m_circ_mc_lifo_1,m_circ_mc_fifo_1,dormancy_1,sdd_1
14/06/10,2014-06-10,59539583750069,63316,1164592603,32570827917518,1287545000000000,17500018753349,12563897738805,12563897738805,18.315325232,1.09048684056045E+015
14/06/11,2014-06-11,53389491034423,62827,1127334026,26695216386820,1287962500000000,16967640162673,11892984011296,11892984011296,24.6535930612,1316242785708816
14/06/12,2014-06-12,111144758093750,64744,1293722403,64671002031261,1288327500000000,52071672798720,30771782666318,30771782666318,45.5861324368,5066659662116218
14/06/13,2014-06-13,74663152725028,64739,1154801410,49889357491749,1288757500000000,27010910114863,7757213994937,7757213994937,5.8256505468,434961436499613
14/06/14,2014-06-14,46063531326712,53596,908986917,29045643281804,1289165000000000,8593320093111,4398354358958,4398354358958,3.4392015448,158421768099075
14/06/15,2014-06-15,44701640928443,53916,953850979,32947260390778,1289610000000000,7264551394347,3556666211559,3556666211559,2.649176121,118422519719164
14/06/16,2014-06-16,74126056149880,68262,1198941586,53086967290542,1290085000000000,10340101923808,5888893347283,5888893347283,4.788706437,354967922230895
14/06/17,2014-06-17,48343655138031,70077,1202490540,27907164554201,1290555000000000,9812857448518,5388329354232,5388329354232,4.6635561142,225453348501341
14/06/18,2014-06-18,54968961393627,63888,1291108153,35583238864353,1291015000000000,9971690293245,5735294639930,5735294639930,4.4769568248,246093666862350
14/06/19,2014-06-19,72357646392882,62454,1172007406,53368104979075,1291410000000000,10551768443774,5912850561954,5912850561954,3.8340043452,277419530677050
14/06/20,2014-06-20,56314648638239,57381,1071588434,31412408689893,1291827500000000,8731954713937,4888222273587,4888222273587,3.7799979753,212869257833348
14/06/21,2014-06-21,46192704674610,51173,918948220,31540106644668,1292292500000000,7860380630639,3423144433717,3423144433717,3.66588312,169337056334699
14/06/22,2014-06-22,52804417488257,50104,902204780,36394856978647,1292757500000000,6880558465940,3393332708289,3393332708289,4.0237905191,212473914456689
14/06/23,2014-06-23,62338409521805,60216,1129559499,34104797601667,1293207500000000,14311870482622,8846464912606,8846464912606,7.2215914982,450182528211922
14/06/24,2014-06-24,88238149503438,64883,1106251476,52022554152841,1293647500000000,16344906691572,7906020925064,7906020925064,8.8092643218,777313182238558
14/06/25,2014-06-25,50331105008934,64397,1236028780,26312857253957,1294117500000000,11502388018905,7039928685715,7039928685715,3.531531604,177745888005271
14/06/26,2014-06-26,51332625097798,61432,1013416507,28599790775521,1294585000000000,12546450272543,8102075483417,8102075483417,8.1278402619,417223377017392
14/06/27,2014-06-27,48761404597918,62966,1070192844,27617415173501,1295012500000000,9562117356279,5302733590004,5302733590004,4.9367954509,240725080398585
14/06/28,2014-06-28,33902557116161,54392,926408687,20466104409588,1295505000000000,6992911525803,3675110374792,3675110374792,3.3393338174,113211955475632
14/06/29,2014-06-29,35285156286455,49094,871685196,21413801836173,1295960000000000,7844877466977,4796183003025,4796183003025,38.844004813,1370616780618211
14/06/30,2014-06-30,68628374754687,70231,1188919685,43832513492689,1296352500000000,12020791912084,6272131298966,6272131298966,7.9185650596,543438250432879
14/07/01,2014-07-01,89155180631357,69443,1311584120,59323543528567,1296682500000000,17046262960326,8535773516762,8535773516762,5.2972701875,472279080418402
14/07/02,2014-07-02,94400127971554,66728,1274840425,66699728848204,1297015000000000,27609990110494,7259552759426,7259552759426,6.418103044,605869748688646
14/07/03,2014-07-03,60488346454707,62849,1097580230,38289188299289,1297357500000000,12236196468999,7080892813194,7080892813194,9.1753897957,555004156816622
14/07/04,2014-07-04,38993498650206,59494,1011443135,24262082607030,1297705000000000,8842475922677,4358754882365,4358754882365,4.8761619127,190138612961345
14/07/05,2014-07-05,42194541946025,49954,829427605,30912228738565,1298120000000000,6868671258813,3573919528641,3573919528641,5.1105729576,215638285026809
14/07/06,2014-07-06,37370472160022,52139,922847962,27604818756954,1298500000000000,6560371436635,2857542122356,2857542122356,4.245447121,158654363443931
14/07/07,2014-07-07,47031761042897,64686,1121868823,27814824788228,1298855000000000,11083295481767,7178490314561,7178490314561,5.2469812458,246774768149579
14/07/08,2014-07-08,36888394723850,70117,1227727536,20078430644681,1299230000000000,8741734873794,4660736091566,4660736091566,3.0844808756,113781548057954
14/07/09,2014-07-09,46738206926482,68518,1168912918,28736460820912,1299605000000000,11515546304320,6782540295803,6782540295803,13.9554026051,652250494699565
14/07/10,2014-07-10,51764502380387,64605,1118585911,31559861479533,1300020000000000,9458042022677,5461851104409,5461851104409,5.9811950182,309613583755935
14/07/11,2014-07-11,42373329769904,59077,1087078401,23157025416871,1300392500000000,8991205461413,4600143803239,4600143803239,3.4609452778,146651775572810
14/07/12,2014-07-12,46936913350994,53454,871204703,31932412040363,1300782500000000,8038595341015,3846767862077,3846767862077,4.4974369691,211095809319511
14/07/13,2014-07-13,48260580662336,52417,942346258,31859993768990,1301175000000000,8114229087732,4468748366044,4468748366044,2.8303993352,136596715422168
14/07/14,2014-07-14,50873020658139,62761,1175980369,33019305803244,1301575000000000,9440267458745,5390225080774,5390225080774,3.8901785973,197905136146747
14/07/15,2014-07-15,56483183003507,72316,1251728456,37624955178752,1301912500000000,9477579969211,4953296405248,4953296405248,4.1159222536,232480389878457
14/07/16,2014-07-16,60250923647919,65571,1261360631,34113753777040,1302310000000000,10393796469196,6684595469661,6684595469661,2.9976571381,180611611350837
14/07/17,2014-07-17,46801524890147,66233,1176351954,25904150613481,1302670000000000,9416129863058,6118543166148,6118543166148,7.0251147269,328786081748375
14/07/18,2014-07-18,51442522187011,64062,1194868880,30738709546202,1303100000000000,10309106067461,5687964780090,5687964780090,5.9530611404,306240479795636
14/07/19,2014-07-19,30809851656983,59553,1035413294,16687377580148,1303530000000000,8391053212841,4936893801854,4936893801854,12.9260508109,398249707994555
14/07/20,2014-07-20,28390186916120,52001,898402817,17494234843157,1303972500000000,7284772625090,3147813569312,3147813569312,9.6125829818,272903027599072
14/07/21,2014-07-21,44846558673374,64190,1059027192,23056757892177,1304360000000000,11833466810871,8549727159915,8549727159915,12.6194094435,565937086030890
14/07/22,2014-07-22,38510517693014,66858,1171344544,20099257067148,1304747500000000,10078872979498,6468445712410,6468445712410,7.6270265474,293720740799881
14/07/23,2014-07-23,41465040002514,66883,1100879636,23287496752670,1305102500000000,10813647406182,5754021003237,5754021003237,17.7233553065,734899636763927
14/07/24,2014-07-24,53698167749723,66276,1069751731,33812031029139,1305467500000000,12126109611018,7476529868788,7476529868788,8.4300824705,452679982645726
14/07/25,2014-07-25,49581469960944,61498,1029317626,28122970897210,1305825000000000,10743434444980,5403674173250,5403674173250,5.8095905455,288048039114729
14/07/26,2014-07-26,30923595871270,56333,873951865,18130122095820,1306232500000000,6827660578132,3801215429027,3801215429027,5.9808798674,184950311973016
14/07/27,2014-07-27,26154351479095,51991,890936210,14445095645577,1306567500000000,7043757112738,4013464348119,4013464348119,10.3765736541,271392554496878
14/07/28,2014-07-28,48994747987066,64744,1035052053,29906003253199,1306950000000000,11410029546408,6529669877407,6529669877407,10.2949390852,504397946021959
14/07/29,2014-07-29,49508020147445,61607,1039546815,29533168976630,1307325000000000,9351155207383,5966515144742,5966515144742,7.538191722,373200947649761
14/07/30,2014-07-30,42068744959001,66153,1103235411,18971181076144,1307697500000000,10680225977048,6599507089020,6599507089020,10.3534535324,435556796097934
14/07/31,2014-07-31,42750892249970,69761,1125832902,25674883406775,1308127500000000,9315116902111,5381326384198,5381326384198,7.782959308,332728454760197
14/08/01,2014-08-01,46586456069885,67915,1067915418,21332395620838,1308512500000000,14105281628423,9822552318879,9822552318879,16.5453271173,770788154909863
14/08/02,2014-08-02,38935112384786,54989,846604847,22413383031378,1308905000000000,11644395795046,8032900871990,8032900871990,7.0454400245,274314999153233
14/08/03,2014-08-03,42122507732615,53621,855001533,30391242527174,1309312500000000,7277575371954,3197621938839,3197621938839,4.9254309489,207471503230051
14/08/04,2014-08-04,42882662552545,67847,1109744160,23292051297312,1309697500000000,12834274438984,7378136224099,7378136224099,16.7491832315,718249572548422
14/08/05,2014-08-05,61899616276632,72823,1210342599,29291632160032,1310017500000000,21379612556513,12884798305102,12884798305102,41.5552772293,2572255714763283
14/08/06,2014-08-06,46545620366909,80402,1316238132,25720209253039,1310355000000000,12503064794396,8252698837934,8252698837934,9.2073946074,428563893963413
14/08/07,2014-08-07,43389563626164,69913,1097700977,26438176502789,1310765000000000,10166540818337,5287069106693,5287069106693,9.1808459247,398352898391281
14/08/08,2014-08-08,33794415279701,68262,1116262924,19149735679100,1311165000000000,8234573786608,4613617605849,4613617605849,6.5820814573,222437594172406
14/08/09,2014-08-09,36337939977246,60634,931238413,19482402410770,1311557500000000,7646224576282,3036879407518,3036879407518,7.060190476,256552777743854
14/08/10,2014-08-10,36313207338890,57913,983127720,23283120696835,1312015000000000,7654685587497,3802905178620,3802905178620,6.2339253253,226373822873180
14/08/11,2014-08-11,55906788981280,75575,1225468145,35123297780991,1312457500000000,10361400671236,5512502082612,5512502082612,4.4823143324,250591801530673
14/08/12,2014-08-12,73782737338127,76982,1252436069,49618160264701,1312912500000000,10274240798104,5649109885171,5649109885171,4.4983407055,331899890730969
14/08/13,2014-08-13,70843623007353,75738,1241970851,43890379197689,1313347500000000,12321322811098,7658840184803,7658840184803,6.1365624175,434736314465068
14/08/14,2014-08-14,74726147033176,79082,1219660765,48693414575172,1313710000000000,14384890326589,10366253192551,10366253192551,4.6936910955,350741450932118
14/08/15,2014-08-15,77148402249828,73193,1203876959,52988517660436,1314160000000000,12850105800322,8913806941731,8913806941731,5.6944363416,439316665465444
14/08/16,2014-08-16,67398680538870,67974,1305170457,48797456262422,1314572500000000,8938882550269,4766146557138,4766146557138,4.0259337766,271342624482689
14/08/17,2014-08-17,50223635661950,60223,3732208652,34848618383213,1314967500000000,8769674755244,4737031560232,4737031560232,6.660937322,334536489227784
14/08/18,2014-08-18,101662695052490,72758,1175673016,64454557277030,1315392500000000,17637872203668,10395036078866,10395036078866,6.1115574955,621317405956941
14/08/19,2014-08-19,63140109070374,74740,1280157171,40698226191309,1315887500000000,11982002009633,7035261931778,7035261931778,5.1047694221,322315698092376
14/08/20,2014-08-20,56401454617630,73842,1196609234,34114263549312,1316352500000000,10942705516174,6803260471407,6803260471407,5.12488468,289050950697960
14/08/21,2014-08-21,76992077825356,73164,1143122201,54215802222049,1316775000000000,13518822311995,7778253962586,7778253962586,10.5293268418,810674751655280
14/08/22,2014-08-22,317469527841666,66998,1075447813,296384241034422,1317187500000000,11697621601138,5829999219039,5829999219039,1.4491982717,460076291080784
14/08/23,2014-08-23,70459095998920,57593,862310978,51994535238094,1317580000000000,15090312614896,9724177265748,9724177265748,11.8826906972,837243644562885
14/08/24,2014-08-24,41557273288828,56695,904448264,28868494224262,1317985000000000,8235289506114,3361044122169,3361044122169,4.4310574326,184142664683771
14/08/25,2014-08-25,95196374400383,69894,1645338417,76727407784258,1318350000000000,11492626763970,6100467312920,6100467312920,6.8925268446,656143566058815
14/08/26,2014-08-26,178849364968413,72660,1156150685,160605739145842,1318692500000000,11621701377224,5631225468347,5631225468347,2.0151442994,360407278266385
14/08/27,2014-08-27,143934309698352,74581,1154152570,123045257848523,1319125000000000,12035150700087,6929410503983,6929410503983,1.8222059324,262277953011950
14/08/28,2014-08-28,73329441630655,68628,1039725982,49836777194360,1319547500000000,30347245225311,8910329737050,8910329737050,16.0676153949,1.17822926524644E+015
14/08/29,2014-08-29,59379432411057,68614,1042778542,37030701866434,1319980000000000,13410694199948,8775074476126,8775074476126,16.9216290385,1.00479672777581E+015
14/08/30,2014-08-30,59796355773221,61214,913520702,44132818447545,1320405000000000,11873218134611,8546021217169,8546021217169,4.4357946806,265244356858997
14/08/31,2014-08-31,51576619778094,57755,889399010,39055901853911,1320860000000000,7493015710813,4027531901110,4027531901110,6.6912491848,345112015046420
14/09/01,2014-09-01,70806773216983,70383,1091278347,51643891227201,1321330000000000,11051362122832,5643299994300,5643299994300,8.4505404808,598355503385471
14/09/02,2014-09-02,57426551033437,71909,1159704012,36805760112604,1321670000000000,11662958653141,7723086081756,7723086081756,6.9678635733,400140373087291
14/09/03,2014-09-03,50233138738709,71868,1112706440,29756904923840,1322037500000000,10686412243709,6728036145207,6728036145207,6.7797575703,340568502643009
14/09/04,2014-09-04,45197379110887,70810,1119739332,24090380085898,1322460000000000,9645090307166,5421743221938,5421743221938,11.2884709428,510209300783373
14/09/05,2014-09-05,49405352591203,68038,1104072468,27762019886292,1322855000000000,10742892170778,6440968197595,6440968197595,11.7905670743,582517123554589
14/09/06,2014-09-06,31633557487559,63369,961430998,16079120135846,1323217500000000,9574636715008,5780775603925,5780775603925,29.3843786349,929532430782799
14/09/07,2014-09-07,37233204635910,60352,1979030044,21109634080927,1323665000000000,8017557198886,4865930842904,4865930842904,10.6641832979,397061719004417
14/09/08,2014-09-08,50209193304956,75766,1220418844,26354787259428,1324052500000000,10400708733568,6353331134154,6353331134154,4.2999679657,215897922796616
14/09/09,2014-09-09,52318546901783,81812,1411448904,25504871785500,1324412500000000,13677512385397,9274418197661,9274418197661,19.4567634353,1.01794959034778E+015
14/09/10,2014-09-10,47243248560981,72558,1274883973,26068522326048,1324777500000000,11980362566407,6004338684194,6004338684194,10.3816315371,490461999177130
